"ID","condition","correct","rt"
3,2,1,462.637478970879
3,2,1,547.839428214178
3,2,1,673.267632440502
3,2,1,666.855716475316
3,2,1,496.745448051966
3,2,1,686.490827928372
3,2,1,565.978151232664
3,2,1,535.359850796625
3,2,1,458.14106472083
3,2,1,527.969070142603
3,2,1,646.116378116354
3,2,1,466.289137280488
3,2,1,666.906506121071
3,2,1,872.503122364798
3,2,1,663.345907739135
3,2,0,846.50722959146
3,2,1,590.70457734389
3,2,1,654.989606819644
3,2,1,549.870963762199
3,2,1,568.914742799655
3,2,1,579.359743605991
3,2,1,738.881716715217
3,2,1,570.257505321496
3,2,1,486.381665772032
3,2,1,462.142683449019
3,2,1,621.513678947733
3,2,1,611.780873948537
3,2,1,724.049958414504
3,2,1,539.94429532837
3,2,1,436.721513851936
3,2,1,504.833255164988
3,2,1,525.661078400918
3,2,1,440.333192121657
3,2,1,399.904787867812
3,2,1,509.396759148253
3,2,1,757.57519262416
3,2,1,440.056509636688
3,2,1,664.361316620231
3,2,1,446.048672918684
3,2,1,602.718342491209
3,2,1,478.484938829967
3,2,1,621.342459895318
3,2,1,494.080110448836
3,2,1,630.037288234834
3,2,1,589.417447298779
3,2,1,605.180067768235
3,2,1,458.986938724168
3,2,1,670.73844209515
3,2,1,649.06548822302
3,2,1,714.636640796624
3,2,1,835.21686145564
3,2,1,687.963381570705
3,2,1,481.89040502529
3,2,1,529.157564238503
3,2,1,433.179666228937
3,2,1,417.838705200832
3,2,1,469.880058500693
3,2,1,544.647980359294
3,2,1,552.931258282109
3,2,1,595.099472040593
3,2,1,599.205884186419
3,2,1,550.910101925916
3,2,1,428.134489730851
3,2,1,567.803407410751
3,2,1,609.765081039561
3,2,1,478.389698981992
3,2,1,801.072833053062
3,2,1,601.61483179862
3,2,1,763.892261009033
3,2,1,546.669670140086
3,2,1,670.820861415382
3,2,1,813.551152683732
3,2,1,457.821324672237
3,2,1,468.19067016004
3,2,1,508.983530615529
3,2,1,665.355441329068
3,2,1,532.600053852248
3,2,1,600.519553169491
3,2,1,641.267794817491
3,2,1,446.596069797706
3,2,1,424.417854946419
3,2,1,472.588655425067
3,2,1,718.105945733685
3,2,1,608.625997200954
3,2,1,476.893093763727
3,2,1,713.135517509902
3,2,1,442.156076295132
3,2,1,521.217665917572
3,2,1,564.107046205372
3,2,1,438.146586869598
3,2,1,543.006462961707
3,2,1,560.503946933798
3,2,1,518.67320565043
3,2,1,531.433172532318
3,2,1,629.968695473451
3,2,1,662.786674200481
3,2,1,421.582444503268
3,2,1,418.488423409218
3,2,1,617.852782470122
3,2,1,728.504965892433
3,2,1,593.567224464714
3,2,1,703.214104614815
3,2,1,635.009917587383
3,2,1,573.501671981609
3,2,1,448.827382516695
3,2,1,491.726542034955
3,2,1,673.557228915905
3,2,1,629.364833828941
3,2,1,625.800321974474
3,2,1,436.390228914423
3,2,1,515.068247982824
3,2,1,703.342226277826
3,2,1,1638.16944663846
3,2,1,529.771816039633
3,2,0,517.822449495218
3,2,1,697.76655659926
3,2,1,650.921510513049
3,2,1,748.949821623751
3,2,1,468.514039113905
3,2,1,509.134069801033
3,2,1,427.138083742807
3,2,1,543.308696701587
3,2,1,494.100658416919
3,2,1,428.640686604497
3,2,1,509.199515006719
3,2,1,485.46818259211
3,2,1,574.082834553098
3,2,1,497.234278059381
3,2,1,524.58779764555
3,2,1,532.18748650207
3,2,1,492.852099480981
3,2,1,546.249255692283
3,2,1,730.416671107074
3,2,1,445.716787934439
3,2,1,571.220165775388
3,2,1,599.046996829436
3,2,1,481.979131497479
3,2,1,421.471524665469
3,2,1,562.570218291526
3,2,1,565.323804995141
3,2,1,524.441521994093
3,2,1,558.030527320451
3,2,1,512.583277018641
3,2,1,536.151166035208
3,2,1,497.447914751244
3,2,1,418.220583249646
3,2,1,517.681870749199
3,2,1,436.004884261235
3,2,0,531.430254429717
3,2,1,634.481193997283
3,2,1,718.165707437649
3,2,1,687.939004996013
3,2,1,573.73148118533
3,2,1,602.570761678525
3,2,1,433.610358962305
3,2,1,586.6681556163
3,2,1,629.37384546443
3,2,1,659.946142348992
3,2,1,701.595950615693
3,2,1,821.550587646516
3,2,1,858.920621245493
3,2,1,638.477863785381
3,2,1,636.201186973977
3,2,1,424.590502443982
3,2,1,443.856821218944
3,2,1,436.488167614069
3,2,1,507.707966159904
3,2,1,838.005068566462
3,2,1,708.003072783237
3,2,1,510.355159225502
3,2,1,1011.53961297881
3,2,1,464.337912028251
3,2,1,584.28468855321
3,2,1,458.101605133395
3,2,1,829.868949208351
3,2,1,626.89061083503
3,2,1,589.438114197376
3,2,1,626.886593408687
3,2,1,474.200231635152
3,2,1,594.796032373058
3,2,1,438.034829872621
3,2,1,543.175538016275
3,2,1,444.359658782791
3,2,0,861.872719368205
3,2,1,647.974300103102
3,2,1,539.189799848759
3,2,1,849.276547185529
3,2,1,470.732828059589
3,2,1,486.77273144151
3,2,1,472.840301355159
3,2,1,480.906910388967
3,2,1,693.118370060239
3,2,1,533.497123952139
3,2,1,473.264704622238
3,2,1,627.474590349609
3,2,1,493.855961825849
3,2,1,515.94246358067
3,2,1,523.500128967493
3,2,1,440.020171216065
3,2,1,706.273995983655
3,2,1,662.703204469607
3,2,1,538.323630342499
3,2,1,678.836371267864
3,2,1,424.03480465003
3,2,1,603.690575411133
3,2,1,776.661466851201
3,2,1,461.24750161127
3,2,1,632.428276197552
3,2,1,460.676627361489
3,2,1,482.322178391114
3,2,1,603.905706477282
3,2,1,596.115804918579
3,2,1,409.773452860905
3,2,1,458.024369145258
3,2,1,483.227898183775
3,2,1,684.733122163545
3,2,1,454.796267457693
3,2,1,620.600002349071
3,2,1,860.079479578511
3,2,1,431.340755330817
3,2,1,681.060853178064
3,2,1,798.848837238418
3,2,1,832.576676317967
3,2,1,567.162003679717
3,2,1,529.006021653836
3,2,1,580.546992472249
3,2,1,482.712997138219
3,2,1,644.236313302219
3,2,1,613.149648332651
3,2,0,498.450012671836
3,2,1,612.794463475363
3,2,1,430.808018577716
3,2,1,647.339787108411
3,2,1,471.482518454697
3,2,1,430.658400225206
3,2,1,480.177827733063
3,2,1,490.88091042926
3,2,1,499.644715229545
3,2,1,445.899075677194
3,2,1,718.446088321861
3,2,1,570.246543649617
3,2,1,525.61846692415
3,2,1,519.206125297621
3,2,1,743.758079441987
3,2,1,748.98187834444
3,2,1,970.673554162464
3,2,1,531.024469553626
3,2,1,661.094992437153
3,2,1,485.374338823462
3,2,1,515.570313665293
3,2,1,702.270685030189
3,2,1,540.890100288131
3,2,1,849.529050325211
3,2,1,461.34675433305
3,2,1,680.313266989154
3,2,1,486.180958273843
3,2,1,622.991295613896
3,2,1,550.81514107397
3,2,1,648.57171499633
3,2,1,624.797159952261
3,2,1,482.52102606867
3,2,1,473.74905596689
3,2,1,576.93735759368
3,2,1,529.002352130433
3,2,1,454.072263738017
3,2,1,441.242104855775
3,2,1,464.685491517475
3,2,1,762.045523335375
3,2,1,497.196951235706
3,2,1,559.690121197796
3,2,1,662.263230873481
3,2,1,897.670727021322
3,2,1,659.843740451348
3,2,1,568.988471162869
3,2,1,447.121988054604
3,2,1,831.894384219004
3,2,1,563.420781495238
3,2,1,621.661282387226
3,2,1,571.379558970435
3,2,1,533.763982737079
3,2,1,456.875636039049
3,2,1,623.460681347838
3,2,1,464.214388833361
3,2,1,537.536331624211
3,2,1,441.824199259786
3,2,1,528.749288583571
3,2,1,588.50429829142
3,2,1,381.161470687205
3,2,1,393.179845810065
3,2,1,569.148897647413
3,2,1,591.976370554627
3,2,1,596.528851211906
3,2,1,796.423832531431
3,2,1,529.873259199868
3,2,1,614.866308435487
3,2,1,676.668529366874
3,2,1,557.122460013888
3,2,1,674.93450285887
3,2,1,595.804539327259
3,2,1,523.37086315857
3,2,1,833.288127127003
3,2,1,763.811040622314
3,2,1,672.436132798687
3,2,1,553.405852952112
3,2,1,567.143284940061
3,2,1,582.612723695279
3,2,1,601.454874405204
3,2,1,836.695684922094
3,2,1,394.769939617189
3,2,1,642.763492366839
3,2,1,604.445688754329
3,2,1,656.450105640084
3,2,1,489.922401697578
3,2,1,672.22912582476
3,2,1,745.044940649296
3,2,1,512.246770520177
3,2,1,572.064844288356
3,2,1,450.784487813346
3,2,1,668.479624268036
3,2,1,437.239682571113
3,2,1,421.570692706787
3,2,1,561.082570995586
3,2,1,493.873571109976
3,2,1,626.740786341551
3,2,1,869.66724518222
3,2,1,672.41457047751
3,2,0,955.819816149775
3,2,1,587.214183345387
3,2,1,503.590230214596
3,2,1,607.791044521715
3,2,1,514.029226020366
3,2,1,708.936291745822
3,2,1,647.463218945554
3,2,1,550.457389723601
3,2,1,855.12852380719
3,2,1,618.618204250776
3,2,1,497.554208753317
3,2,1,609.426527137328
3,2,1,474.246895541245
3,2,1,471.87734295875
3,2,1,408.073027650947
3,2,1,501.324232140424
3,2,1,667.255118762775
3,2,1,744.065453421695
3,2,1,440.055991899914
3,2,1,641.349368546808
3,2,1,577.56824863589
3,2,1,475.289518175298
3,2,1,593.826759502187
3,2,1,602.116242956834
3,2,1,501.963017047222
3,2,1,674.515672317237
3,2,1,417.55112931483
3,2,1,728.535371916437
3,2,1,448.250524799094
3,2,1,638.519714153247
3,2,1,673.669421312145
3,2,1,661.32323416502
3,2,1,468.39514283064
3,2,1,415.771169323879
3,2,1,444.031226627819
3,2,1,535.269986359469
3,2,1,574.540823145129
3,2,1,576.155926040593
3,2,1,649.31595527122
3,2,1,744.775614698696
3,2,1,694.380562750297
3,2,1,436.480792544551
3,2,1,477.695352686103
3,2,1,538.358203609936
3,2,1,649.43301398872
3,2,1,633.583974105835
3,2,1,688.072408368602
3,2,1,464.71673405108
3,2,1,414.747128315672
3,2,1,606.103248261256
3,2,1,624.85552758818
3,2,1,758.501396693429
3,2,1,500.691081036278
3,2,1,754.962072973039
3,2,1,610.955657748349
3,2,1,733.754726700578
3,2,1,527.246353672032
3,2,1,662.667747647262
3,2,1,516.362459103278
3,2,1,675.938116234144
3,2,1,479.100171895516
3,2,1,531.752102683913
3,2,1,498.65528958055
3,2,1,842.300893416164
3,2,1,510.125399136993
3,2,1,675.668097934871
3,2,1,445.569979990077
3,2,1,683.125708511862
3,2,1,613.593810463264
3,2,1,507.925624208345
3,2,1,694.648893720657
3,2,1,470.207969505874
4,1,1,896.01484192521
4,1,1,814.995084230837
4,1,1,563.042449835381
4,1,1,670.994916312414
4,1,1,912.060996863661
4,1,1,840.742041485795
4,1,1,530.995234888321
4,1,1,545.749984089191
4,1,1,787.121669942163
4,1,1,765.463657712381
4,1,1,641.973041831636
4,1,1,1061.96950153434
4,1,0,742.283984534463
4,1,0,470.5932595806
4,1,0,815.315414038351
4,1,1,632.211799494685
4,1,0,786.615746399666
4,1,0,698.287640300236
4,1,1,562.979146611294
4,1,1,539.78245439247
4,1,1,584.766127401315
4,1,0,501.67991086952
4,1,1,721.935224740057
4,1,0,718.00866095122
4,1,1,672.235910797251
4,1,0,1185.74399212404
4,1,1,536.052425642008
4,1,1,493.006340366188
4,1,0,1182.47278401183
4,1,1,491.60492985336
4,1,0,725.218215816569
4,1,0,671.293576860015
4,1,0,1142.99758977063
4,1,1,628.103455806894
4,1,1,1789.67225782189
4,1,1,522.794660187594
4,1,1,612.977094631535
4,1,1,798.274929787436
4,1,0,551.53557296241
4,1,1,781.265675111413
4,1,1,745.062011788757
4,1,1,735.428861256696
4,1,0,722.404049824519
4,1,1,512.447434218233
4,1,0,892.203538835149
4,1,1,1093.8872381819
4,1,1,810.784869330709
4,1,0,431.339773549074
4,1,0,891.639345002867
4,1,1,478.625776771923
4,1,0,445.333765756919
4,1,1,646.031900182264
4,1,1,974.387997415706
4,1,1,633.946133265813
4,1,0,539.791460930184
4,1,0,605.909746924534
4,1,1,510.025103701709
4,1,1,768.003326429275
4,1,0,1222.01500438217
4,1,0,462.031727782959
4,1,1,832.066597363899
4,1,0,560.916302228127
4,1,1,517.393341134647
4,1,1,718.285759629443
4,1,1,543.422151726267
4,1,1,502.278578994712
4,1,1,1055.2740566677
4,1,1,734.751304525491
4,1,1,892.833549385827
4,1,1,688.128773693184
4,1,1,726.326622872518
4,1,1,663.265873850087
4,1,1,565.579640589182
4,1,0,2323.7023089009
4,1,1,957.653707302406
4,1,0,672.50404901449
4,1,1,899.555911543333
4,1,1,466.100274736051
4,1,1,621.080147122287
4,1,1,436.432048783601
4,1,0,530.817617801484
4,1,0,1665.98328885698
4,1,1,661.402204173344
4,1,1,522.80378823741
4,1,1,671.656589464894
4,1,1,447.497146375574
4,1,1,595.576787172506
4,1,1,1163.59867332831
4,1,1,712.297448460118
4,1,1,525.410942514224
4,1,1,522.198613049177
4,1,0,828.229104180606
4,1,1,588.340013023809
4,1,0,926.219709543459
4,1,1,760.889669488007
4,1,0,1153.23063656601
4,1,0,987.162664910322
4,1,1,658.048325020849
4,1,0,505.965627504297
4,1,0,1026.63183631641
4,1,1,676.110563244074
4,1,1,558.192458234013
4,1,1,920.633807794202
4,1,1,628.257872036664
4,1,0,718.098879827112
4,1,1,1170.84421914203
4,1,1,752.796091382679
4,1,1,524.136933069711
4,1,1,614.385761531707
4,1,1,593.900100007171
4,1,0,537.851751128173
4,1,1,492.249802253377
4,1,0,537.603285468282
4,1,0,659.709723089593
4,1,1,771.674781428404
4,1,0,502.415186151241
4,1,1,760.860765000618
4,1,1,689.420747182289
4,1,1,587.033967189602
4,1,1,873.384964089993
4,1,1,514.752945056714
4,1,0,1074.98625459116
4,1,0,621.581501846785
4,1,1,675.037680084816
4,1,1,782.651274038491
4,1,0,507.43967619961
4,1,1,538.028881078488
4,1,1,687.390716473711
4,1,0,603.958080234532
4,1,1,436.970232957652
4,1,1,578.90796301695
4,1,1,565.853520764075
4,1,0,557.163010219659
4,1,0,587.69537029099
4,1,0,650.363619813992
4,1,1,588.606583786598
4,1,1,615.829053823787
4,1,1,643.47524431708
4,1,1,586.398171726635
4,1,0,554.90931999607
4,1,0,1031.03787942652
4,1,0,616.968751438892
4,1,1,855.111307947124
4,1,1,605.443750350993
4,1,1,568.372611744969
4,1,0,870.697198283683
4,1,1,898.704005332011
4,1,0,517.896768211845
4,1,1,706.199199744935
4,1,1,438.140306233855
4,1,0,741.610209733619
4,1,1,542.575859208439
4,1,1,748.470183731401
4,1,0,886.65373665357
4,1,0,616.891712885632
4,1,1,958.38311970941
4,1,0,614.277116247142
4,1,1,575.703697109709
4,1,1,578.155200667515
4,1,1,703.896677553491
4,1,1,574.334661205999
4,1,0,628.486522604153
4,1,0,595.788412836474
4,1,1,571.416030617393
4,1,1,856.184974699443
4,1,1,491.594191115982
4,1,0,493.897074564368
4,1,1,664.650791558171
4,1,1,701.63996640943
4,1,0,1114.69423914038
4,1,0,781.082053728889
4,1,1,529.753634759015
4,1,0,827.102865113566
4,1,1,824.468685652256
4,1,0,735.969840277179
4,1,1,664.507639574262
4,1,1,730.786741820304
4,1,1,964.511261620249
4,1,1,598.477548852612
4,1,0,811.447894903107
4,1,1,884.853664445156
4,1,1,771.734321566891
4,1,1,750.626600330058
4,1,1,736.253940878793
4,1,1,836.672161562797
4,1,0,878.38174070909
4,1,0,567.194569992216
4,1,1,734.250077963233
4,1,1,530.192467649619
4,1,0,631.674479897442
4,1,0,695.782021588905
4,1,1,734.373822583176
4,1,1,1108.45277985289
4,1,1,535.289147502524
4,1,0,864.056287751171
4,1,1,886.986199947369
4,1,1,564.15675796507
4,1,1,631.486260303492
4,1,1,734.177081002029
4,1,0,635.368437335076
4,1,1,475.964582854474
4,1,1,489.542374348777
4,1,0,600.60914651493
4,1,1,598.995371281667
4,1,1,712.651724672922
4,1,0,752.085926347708
4,1,0,908.701083984122
4,1,0,683.481424805261
4,1,1,716.897202075281
4,1,1,819.165932096393
4,1,1,777.886400211071
4,1,1,504.879570433303
4,1,1,896.290909758364
4,1,1,723.446522075972
4,1,0,579.471869193459
4,1,1,477.12241212918
4,1,0,622.957047336386
4,1,1,533.997497878408
4,1,1,1052.26783768891
4,1,1,576.85921542825
4,1,0,585.797921050647
4,1,0,805.523174842055
4,1,0,617.793193099287
4,1,1,510.377031516349
4,1,0,763.05314085069
4,1,1,441.330365743694
4,1,0,1061.9122671127
4,1,1,525.947995990589
4,1,1,582.014234653529
4,1,1,858.747071074971
4,1,1,578.580743204746
4,1,1,664.901154548484
4,1,1,631.649133438406
4,1,1,850.99575676206
4,1,0,668.387475597213
4,1,1,861.728014074474
4,1,1,761.080677590556
4,1,1,697.340181835251
4,1,1,967.873848989361
4,1,1,618.153659288517
4,1,0,626.395047732981
4,1,1,536.477532008041
4,1,1,1080.16533732894
4,1,0,696.635509998971
4,1,1,734.400990565195
4,1,1,645.795692771693
4,1,1,589.88738856473
4,1,1,1482.09221422705
4,1,0,570.73765732729
4,1,0,689.706423781106
4,1,1,505.332750221603
4,1,1,683.114819825167
4,1,1,796.763264034276
4,1,1,541.131610633622
4,1,0,561.586051076074
4,1,1,1041.44793063605
4,1,0,718.404161174477
4,1,0,616.641194545259
4,1,1,442.037044093044
4,1,1,605.388285530126
4,1,1,575.772016333144
4,1,1,553.525610639479
4,1,0,563.874734388208
4,1,0,589.48218832421
4,1,1,909.134497668997
4,1,0,1468.9135876683
4,1,1,1240.16999480128
4,1,0,705.273266167531
4,1,0,741.200448398871
4,1,0,567.301260647111
4,1,1,802.6421096372
4,1,1,822.254666503037
4,1,1,2411.91009170547
4,1,0,624.445175358463
4,1,0,893.9642774293
4,1,1,641.81264220011
4,1,1,613.501854256921
4,1,1,695.670526191349
4,1,1,888.360987490588
4,1,1,536.778393020731
4,1,1,1043.16735993177
4,1,0,827.093324213011
4,1,1,829.440704191068
4,1,1,727.68349092909
4,1,1,678.683777474492
4,1,1,806.167575212601
4,1,0,1464.10234393006
4,1,1,596.086468301349
4,1,0,557.554990268196
4,1,1,613.793588540283
4,1,1,702.903522170778
4,1,0,466.782513635328
4,1,1,1078.91070757406
4,1,0,1135.01747581831
4,1,0,888.982693105691
4,1,1,702.370291524855
4,1,0,518.692753478496
4,1,1,467.955585431834
4,1,0,570.354307721155
4,1,1,574.919030755638
4,1,1,567.265031701862
4,1,0,495.85993136364
4,1,1,604.23935641516
4,1,1,660.747498146519
4,1,0,457.92184745433
4,1,0,876.708323519892
4,1,1,734.857775496226
4,1,1,751.987751538424
4,1,1,731.081105365708
4,1,0,1249.46368275616
4,1,0,661.88409778488
4,1,0,1130.38199093496
4,1,1,924.931657701593
4,1,0,572.037117756785
4,1,0,591.785780900326
4,1,1,1287.02724740927
4,1,1,504.453081956908
4,1,1,730.224910993417
4,1,1,877.83180359741
4,1,0,795.572534318371
4,1,0,602.009018295103
4,1,1,577.079010803763
4,1,0,774.352025594515
4,1,1,464.476590311273
4,1,1,523.233355850122
4,1,0,1153.29608254304
4,1,1,621.377108627406
4,1,0,760.9903161131
4,1,0,506.547322457834
4,1,0,754.83980192753
4,1,0,716.854356932223
4,1,1,670.927895139115
4,1,0,575.808126936736
4,1,1,523.762431496622
4,1,1,689.682384795786
4,1,0,772.902884138221
4,1,0,579.506148547142
4,1,0,613.793514916177
4,1,0,702.073306650971
4,1,1,964.213811153044
4,1,1,1029.3362844122
4,1,1,616.804743161768
4,1,1,655.012541811047
4,1,0,516.249609645045
4,1,0,1545.38329031409
4,1,0,511.200806106172
4,1,0,909.983340500184
4,1,1,533.699159137663
4,1,1,810.935854548537
4,1,1,531.783565274486
4,1,1,781.540451166147
4,1,1,502.041640115288
4,1,0,440.244791703091
4,1,0,678.480689887359
4,1,1,675.913949006001
4,1,1,881.729167321735
4,1,1,691.206543536713
4,1,0,550.037523647599
4,1,1,925.377124165718
4,1,1,726.423289221925
4,1,1,532.758107241367
4,1,1,645.619652613572
4,1,1,784.23270626893
4,1,0,1633.58647319315
4,1,0,557.394543516249
4,1,0,598.298782120694
4,1,1,704.590258252316
4,1,1,618.706701412182
4,1,1,876.47496593698
4,1,1,680.688993054985
4,1,1,637.486838487458
4,1,1,694.184140756914
4,1,1,576.480187935335
4,1,1,750.997415876502
4,1,1,762.807844658719
4,1,0,456.584062007278
4,1,1,1591.48896892116
4,1,1,822.720478709015
4,1,1,683.40748245021
4,1,1,744.181038772504
4,1,1,657.252259849753
4,1,1,877.070003318925
4,1,0,760.374056259444
4,1,0,811.22563483789
4,1,0,564.885962935688
4,1,1,609.224651630208
4,1,1,727.869998354724
4,1,1,610.661329853369
4,1,1,520.993269391342
4,1,0,930.541625758937
4,1,1,804.180325123507
4,1,0,1268.8460629628
4,1,1,1135.29993451956
4,1,1,808.716007471921
4,1,1,683.246698745694
4,1,1,981.650267125669
4,1,1,748.7305807707
4,1,1,641.684364390059
4,1,0,873.988644313968
4,1,1,551.130446117445
4,2,1,460.788123208482
4,2,1,571.493460581955
4,2,1,541.225887810031
4,2,1,854.324691779324
4,2,1,600.960006490089
4,2,1,443.510034046269
4,2,1,400.682135503254
4,2,1,650.586666248231
4,2,1,599.632874805695
4,2,1,566.904087530144
4,2,1,708.822860506048
4,2,1,621.910799526489
4,2,1,523.696209608819
4,2,1,558.086868297774
4,2,1,592.37819922059
4,2,1,469.917569568722
4,2,1,569.198419802396
4,2,1,420.93176748321
4,2,1,398.37355013678
4,2,1,819.931400387795
4,2,1,547.369611110281
4,2,1,871.277394027944
4,2,1,424.689811649677
4,2,1,618.017225609723
4,2,1,563.401104521432
4,2,1,456.604410129326
4,2,1,496.229984773256
4,2,1,661.940300607477
4,2,1,467.907148872911
4,2,1,512.026297347093
4,2,1,579.756112304762
4,2,1,489.784349053946
4,2,1,542.80663237123
4,2,1,556.592640959383
4,2,1,415.04443201908
4,2,1,537.474582657
4,2,1,438.350984273335
4,2,1,625.803226614756
4,2,1,481.072432988113
4,2,1,614.305985314846
4,2,1,593.453067724739
4,2,1,510.459115368473
4,2,1,426.888267302322
4,2,1,800.4372183026
4,2,1,695.285512912485
4,2,1,421.486217271476
4,2,1,599.069292174478
4,2,1,464.812103063942
4,2,1,700.854483602921
4,2,1,791.320688307978
4,2,1,540.312421329194
4,2,1,494.292888361429
4,2,1,514.232192699898
4,2,1,484.992808181181
4,2,1,477.659700612226
4,2,1,456.456856511552
4,2,1,417.528458561423
4,2,1,479.318653778297
4,2,1,832.93751817145
4,2,1,498.44869230163
4,2,1,559.320755688572
4,2,1,590.630629022304
4,2,1,470.168155042308
4,2,1,793.332669029982
4,2,1,594.404371779203
4,2,1,858.462324433541
4,2,1,525.026225547979
4,2,1,429.671032248217
4,2,1,606.265724376888
4,2,1,511.707615228462
4,2,1,1129.30116110537
4,2,1,427.257101417542
4,2,1,432.268312145658
4,2,1,473.044510969869
4,2,1,511.027628352911
4,2,1,620.913871502923
4,2,1,560.535300161893
4,2,1,446.494830892662
4,2,1,560.989077045022
4,2,1,576.205171005729
4,2,1,407.373920115699
4,2,1,437.917613555765
4,2,1,475.190899101707
4,2,1,443.361853779889
4,2,1,588.694875016557
4,2,1,461.289640467034
4,2,1,675.454255821468
4,2,1,488.299349959968
4,2,1,496.944932297922
4,2,1,872.392243059662
4,2,1,907.986388267546
4,2,1,443.565307268839
4,2,1,547.958837392931
4,2,1,475.600783019508
4,2,1,478.190015094034
4,2,1,441.177791778918
4,2,1,986.463892871555
4,2,1,913.987366985737
4,2,1,708.844598246523
4,2,1,610.600615451305
4,2,1,397.72496536574
4,2,1,675.744956823597
4,2,0,665.254849184093
4,2,1,392.03489056046
4,2,1,707.318757170119
4,2,1,495.825974449868
4,2,1,460.675660494441
4,2,1,467.107654357739
4,2,1,469.139289175657
4,2,1,409.459298892305
4,2,1,446.923792461392
4,2,1,685.577032612724
4,2,1,697.833336491
4,2,1,608.824174233733
4,2,1,546.519289264887
4,2,1,562.249178733136
4,2,1,430.212751798434
4,2,1,782.10767676365
4,2,1,628.106345855264
4,2,1,486.214869050238
4,2,1,568.729739373809
4,2,1,586.43173548461
4,2,1,607.091809611919
4,2,1,437.970773208775
4,2,1,514.074359142358
4,2,1,663.309758620548
4,2,1,472.207894052798
4,2,1,511.780367556505
4,2,1,512.740382929927
4,2,1,479.214229147269
4,2,1,660.829804273127
4,2,1,577.420317434228
4,2,1,514.166854164251
4,2,1,796.305789128341
4,2,1,611.843946328298
4,2,1,726.01440449545
4,2,1,989.969145106276
4,2,1,491.37204609339
4,2,1,521.678906386254
4,2,1,478.56272325961
4,2,1,692.723352186776
4,2,1,600.363436629876
4,2,1,692.756497792047
4,2,1,619.907200303699
4,2,1,616.477488106299
4,2,1,414.792014837734
4,2,1,576.285505536108
4,2,1,636.538899146088
4,2,1,592.47272633239
4,2,1,520.013625932017
4,2,1,530.090711506054
4,2,1,550.636815594882
4,2,1,441.45686143981
4,2,1,658.985257786575
4,2,1,483.941476150503
4,2,0,866.633488083823
4,2,1,712.673217707443
4,2,1,443.666421747566
4,2,1,401.779181438041
4,2,1,554.430080147485
4,2,1,503.003795039625
4,2,1,456.590005095238
4,2,1,544.467904370823
4,2,0,753.11557210655
4,2,1,556.089338602274
4,2,1,626.732678709401
4,2,1,647.154167866665
4,2,1,481.765565427741
4,2,1,770.744737403381
4,2,1,507.06951693942
4,2,1,569.906010596298
4,2,1,513.925421319054
4,2,1,641.229755702264
4,2,1,607.549875094713
4,2,1,674.085077016224
4,2,1,478.91602165005
4,2,1,517.778089683544
4,2,1,434.095744434572
4,2,1,393.967619790313
4,2,1,578.443297625558
4,2,1,590.788350649007
4,2,1,749.223241738469
4,2,1,498.253183401375
4,2,1,467.625183025747
4,2,1,653.223964468184
4,2,1,564.153474201874
4,2,1,605.233697094285
4,2,1,406.768353250149
4,2,1,612.063941435488
4,2,1,572.90309904251
4,2,1,434.914140488864
4,2,1,504.47822626026
4,2,1,723.865450540312
4,2,1,625.958799776598
4,2,1,588.779934714142
4,2,1,512.215278696279
4,2,1,536.066845392362
4,2,1,567.164835612337
4,2,1,486.732371654179
4,2,1,576.678344693932
4,2,1,518.988424510736
4,2,1,753.04561017823
4,2,1,449.14405429071
4,2,1,745.793327828426
4,2,1,494.438093418733
4,2,1,604.634457785404
4,2,1,459.47906890292
4,2,1,515.347763131816
4,2,1,541.631502909132
4,2,1,488.821194351979
4,2,1,564.529101026431
4,2,1,446.136386297347
4,2,1,498.809398067381
4,2,1,486.870661987723
4,2,1,596.569190724393
4,2,1,631.501846982387
4,2,1,557.902590116502
4,2,1,435.784241812965
4,2,1,628.653998715044
4,2,1,786.707213510658
4,2,1,513.714671469459
4,2,1,697.484134447453
4,2,1,505.231284305958
4,2,1,590.385214012455
4,2,1,665.869460479375
4,2,1,402.722522335624
4,2,1,542.955702078554
4,2,1,635.466817873427
4,2,1,627.332812095648
4,2,1,552.47132063577
4,2,1,665.021883565862
4,2,1,514.829790388365
4,2,1,445.348282875707
4,2,1,703.869471387321
4,2,1,699.603357918959
4,2,1,404.857387514607
4,2,1,581.313939166768
4,2,1,583.027542809959
4,2,1,698.969191792557
4,2,1,607.533945890327
4,2,1,487.938298819603
4,2,1,467.984267265193
4,2,1,685.937505417901
4,2,1,414.743583878674
4,2,1,783.140739049925
4,2,1,617.587768167823
4,2,1,687.327034953501
4,2,1,547.922222069818
4,2,1,835.726197221067
4,2,1,573.818649498844
4,2,1,682.280915229818
4,2,1,685.602036018412
4,2,1,422.702317809858
4,2,1,697.427345634081
4,2,1,552.274742309002
4,2,1,514.83555212884
4,2,1,561.877816980624
4,2,1,725.025585804456
4,2,1,654.389170842831
4,2,1,567.71490916434
4,2,1,784.594925872794
4,2,1,587.606189385558
4,2,1,485.841301058935
4,2,1,475.655167303478
4,2,1,651.409058354637
4,2,1,711.831783522445
4,2,1,588.667509858405
4,2,1,479.945677174517
4,2,1,606.431902058844
4,2,1,771.522273919242
4,2,1,624.782130688348
4,2,1,621.785918034938
4,2,1,514.512047182071
4,2,1,510.669417248133
